Date,Open,High,Low,Close,Adj Close,Volume
26/10/2015,29.52,29.532499,28.73,28.82,26.160114,265335200
27/10/2015,28.85,29.135,28.497499,28.637501,25.994461,279537600
28/10/2015,29.2325,29.825001,29.014999,29.817499,27.065554,342205600
29/10/2015,29.674999,30.172501,29.567499,30.1325,27.351475,204909200
30/10/2015,30.247499,30.305,29.862499,29.875,27.117746,197461200
02/11/2015,30.200001,30.34,29.9025,30.295,27.498981,128813200
03/11/2015,30.1975,30.872499,30.174999,30.6425,27.814413,182076000
04/11/2015,30.782499,30.955,30.405001,30.5,27.685055,179544400
05/11/2015,30.4625,30.672501,30.045,30.23,27.557434,158210800
06/11/2015,30.2775,30.452499,30.155001,30.264999,27.589344,132169200
09/11/2015,30.24,30.452499,30.012501,30.1425,27.477678,135485600
10/11/2015,29.225,29.5175,29.014999,29.192499,26.611658,236511600
11/11/2015,29.092501,29.355,28.8025,29.0275,26.46125,180872000
12/11/2015,29.065001,29.205,28.9125,28.93,26.372366,130102400
13/11/2015,28.799999,28.8925,28.067499,28.084999,25.602074,183249600
16/11/2015,27.844999,28.559999,27.75,28.545,26.021408,152426800
17/11/2015,28.73,28.762501,28.33,28.422501,25.909733,110467600
18/11/2015,28.940001,29.372499,28.875,29.3225,26.730173,186698800
19/11/2015,29.41,29.9375,29.190001,29.695,27.069735,173183200
20/11/2015,29.799999,29.98,29.7125,29.825001,27.188244,137148400
23/11/2015,29.817499,29.932501,29.334999,29.4375,26.834999,129930000
24/11/2015,29.3325,29.8375,29.280001,29.719999,27.092525,171212800
25/11/2015,29.8025,29.807501,29.48,29.5075,26.898813,85553200
27/11/2015,29.5725,29.602501,29.4,29.452499,26.848671,52185600
30/11/2015,29.497499,29.852501,29.4375,29.575001,26.96035,156721200
01/12/2015,29.6875,29.702499,29.215,29.334999,26.741564,139409600
02/12/2015,29.334999,29.5275,29.02,29.07,26.49999,133546400
03/12/2015,29.137501,29.1975,28.555,28.799999,26.25386,166278000
04/12/2015,28.8225,29.8125,28.7775,29.7575,27.126707,231108000
07/12/2015,29.745001,29.965,29.452499,29.57,26.955784,128336800
08/12/2015,29.379999,29.65,29.215,29.557501,26.944395,137238000
09/12/2015,29.41,29.422501,28.77,28.905001,26.349581,185445600
10/12/2015,29.01,29.235001,28.877501,29.0425,26.474928,116850800
11/12/2015,28.797501,28.8475,28.2125,28.295,25.79351,187544800
14/12/2015,28.045,28.17,27.4475,28.120001,25.63398,257274800
15/12/2015,27.985001,28.200001,27.5875,27.622499,25.180458,213292400
16/12/2015,27.7675,27.997499,27.200001,27.834999,25.374174,224954000
17/12/2015,28.004999,28.0625,27.245001,27.245001,24.836336,179091200
18/12/2015,27.227501,27.379999,26.452499,26.5075,24.164032,385813200
21/12/2015,26.82,26.842501,26.3925,26.8325,24.460302,190362400
22/12/2015,26.85,26.93,26.612499,26.807501,24.437523,131157600
23/12/2015,26.817499,27.2125,26.799999,27.1525,24.752012,130629600
24/12/2015,27.25,27.25,26.987499,27.0075,24.619835,54281600
28/12/2015,26.897499,26.922501,26.545,26.705,24.344078,106816800
29/12/2015,26.74,27.3575,26.715,27.184999,24.781639,123724800
30/12/2015,27.145,27.174999,26.795,26.83,24.458025,100855200
31/12/2015,26.752501,26.7575,26.205,26.315001,23.988552,163649200
04/01/2016,25.6525,26.342501,25.5,26.3375,24.009066,270597600
05/01/2016,26.4375,26.4625,25.602501,25.6775,23.407413,223164000
06/01/2016,25.139999,25.592501,24.967501,25.174999,22.949335,273829600
07/01/2016,24.67,25.032499,24.1075,24.112499,21.980766,324377600
08/01/2016,24.637501,24.7775,24.190001,24.24,22.096998,283192000
11/01/2016,24.7425,24.764999,24.334999,24.6325,22.454798,198957600
12/01/2016,25.137501,25.172501,24.709999,24.99,22.780697,196616800
13/01/2016,25.08,25.297501,24.325001,24.3475,22.194998,249758400
14/01/2016,24.49,25.120001,23.934999,24.879999,22.680418,252680400
15/01/2016,24.049999,24.4275,23.84,24.282499,22.135746,319335600
19/01/2016,24.602501,24.6625,23.875,24.165001,22.028633,212350800
20/01/2016,23.775,24.547501,23.355,24.1975,22.058252,289337600
21/01/2016,24.264999,24.469999,23.735001,24.075001,21.946585,208646000
22/01/2016,24.657499,25.365,24.592501,25.355,23.113426,263202000
25/01/2016,25.379999,25.3825,24.8025,24.860001,22.662188,207178000
26/01/2016,24.9825,25.219999,24.5175,24.997499,22.787531,300308000
27/01/2016,24.01,24.157499,23.334999,23.355,21.290245,533478800
28/01/2016,23.4475,23.629999,23.0975,23.522499,21.442934,222715200
29/01/2016,23.6975,24.334999,23.5875,24.334999,22.183599,257666000
01/02/2016,24.1175,24.1775,23.85,24.1075,21.976213,163774000
02/02/2016,23.855,24.01,23.57,23.620001,21.531815,149428800
03/02/2016,23.75,24.209999,23.52,24.0875,21.957981,183857200
04/02/2016,23.965,24.3325,23.797501,24.15,22.134413,185886800
05/02/2016,24.129999,24.23,23.422501,23.504999,21.543243,185672400
08/02/2016,23.282499,23.924999,23.26,23.752501,21.77009,216085600
09/02/2016,23.5725,23.985001,23.4825,23.747499,21.765511,177324800
10/02/2016,23.98,24.0875,23.525,23.567499,21.600534,169374400
11/02/2016,23.4475,23.68,23.147499,23.424999,21.469923,200298800
12/02/2016,23.547501,23.625,23.252501,23.497499,21.536377,161405600
16/02/2016,23.754999,24.2125,23.6525,24.16,22.143579,196231600
17/02/2016,24.1675,24.5525,24.0375,24.530001,22.482697,179452800
18/02/2016,24.709999,24.7225,24.022499,24.065001,22.056509,156084000
19/02/2016,24,24.190001,23.950001,24.01,22.006105,141496800
22/02/2016,24.077499,24.225,23.98,24.219999,22.19857,137123200
23/02/2016,24.1,24.125,23.637501,23.672501,21.696772,127770400
24/02/2016,23.495001,24.094999,23.33,24.025,22.019848,145022800
25/02/2016,24.012501,24.190001,23.8125,24.190001,22.171076,110330800
26/02/2016,24.299999,24.504999,24.145,24.227501,22.205448,115964400
29/02/2016,24.215,24.557501,24.1625,24.172501,22.155039,140865200
01/03/2016,24.4125,25.192499,24.355,25.1325,23.03491,201628400
02/03/2016,25.127501,25.2225,24.91,25.1875,23.085327,132678400
03/03/2016,25.145,25.4275,25.112499,25.375,23.257174,147822800
04/03/2016,25.592501,25.9375,25.342501,25.752501,23.603168,184220400
07/03/2016,25.5975,25.7075,25.24,25.467501,23.341953,143315600
08/03/2016,25.195,25.440001,25.1,25.2575,23.149479,126247600
09/03/2016,25.327499,25.395,25.067499,25.280001,23.170105,108806800
10/03/2016,25.352501,25.559999,25.0375,25.2925,23.181559,134054400
11/03/2016,25.559999,25.57,25.375,25.565001,23.43132,109632800
14/03/2016,25.477501,25.727501,25.445,25.629999,23.490889,100304400
15/03/2016,25.99,26.295,25.9625,26.145,23.96291,160270800
16/03/2016,26.1525,26.577499,26.147499,26.4925,24.281403,153214000
17/03/2016,26.379999,26.6175,26.24,26.450001,24.242455,137682800
18/03/2016,26.584999,26.625,26.297501,26.48,24.269949,176820800
21/03/2016,26.4825,26.9125,26.285,26.477501,24.267656,142010800
22/03/2016,26.3125,26.8225,26.3025,26.68,24.453255,129777600
23/03/2016,26.620001,26.7675,26.475,26.532499,24.318066,102814000
24/03/2016,26.3675,26.5625,26.2225,26.4175,24.212671,104532000
28/03/2016,26.5,26.547501,26.264999,26.297501,24.10268,77645600
29/03/2016,26.2225,26.9475,26.219999,26.92,24.673222,124760400
30/03/2016,27.1625,27.605,27.15,27.389999,25.104004,182404400
31/03/2016,27.43,27.475,27.219999,27.247499,24.973396,103553600
01/04/2016,27.195,27.5,27.049999,27.497499,25.202526,103496000
04/04/2016,27.605,28.047501,27.567499,27.780001,25.461451,149424800
05/04/2016,27.377501,27.682501,27.355,27.452499,25.161291,106314800
06/04/2016,27.557501,27.745001,27.299999,27.74,25.424789,105616400
07/04/2016,27.487499,27.605,27.030001,27.135,24.870285,127207600
08/04/2016,27.227501,27.442499,27.0425,27.165001,24.897779,94326800
11/04/2016,27.2425,27.6525,27.2075,27.254999,24.980272,117630000
12/04/2016,27.334999,27.625,27.165001,27.610001,25.305643,108929200
13/04/2016,27.700001,28.084999,27.700001,28.01,25.672256,133029200
14/04/2016,27.905001,28.0975,27.8325,28.025,25.686001,101895600
15/04/2016,28.0275,28.075001,27.432501,27.4625,25.170452,187756000
18/04/2016,27.2225,27.237499,26.735001,26.870001,24.627403,243286000
19/04/2016,26.969999,27,26.557501,26.727501,24.496794,129539600
20/04/2016,26.66,27.022499,26.514999,26.782499,24.547199,122444000
21/04/2016,26.7325,26.7325,26.379999,26.4925,24.281403,126210000
22/04/2016,26.252501,26.620001,26.155001,26.42,24.214958,134732400
25/04/2016,26.25,26.4125,26.127501,26.27,24.077478,112126400
26/04/2016,25.977501,26.325001,25.977501,26.0875,23.91021,224064800
27/04/2016,24,24.6775,23.92,24.455,22.413963,458408400
28/04/2016,24.4025,24.469999,23.5625,23.7075,21.728848,328970800
29/04/2016,23.497499,23.68,23.127501,23.434999,21.479092,274126000
02/05/2016,23.4925,23.52,23.1,23.41,21.456177,192640400
03/05/2016,23.549999,23.934999,23.42,23.795,21.809046,227325200
04/05/2016,23.799999,23.975,23.455,23.547501,21.582197,164102000
05/05/2016,23.5,23.5175,23.17,23.309999,21.494596,143562000
06/05/2016,23.342501,23.362499,22.9625,23.18,21.37472,174799600
09/05/2016,23.25,23.442499,23.147499,23.1975,21.390863,131745600
10/05/2016,23.3325,23.3925,23.0275,23.355,21.536097,134747200
11/05/2016,23.370001,23.3925,23.115,23.127501,21.326315,114876400
12/05/2016,23.18,23.195,22.3675,22.584999,20.826065,305258800
13/05/2016,22.5,22.9175,22.5,22.629999,20.867563,177571200
16/05/2016,23.0975,23.5975,22.9125,23.469999,21.642139,245039200
17/05/2016,23.637501,23.674999,23.252501,23.372499,21.552223,187667600
18/05/2016,23.540001,23.8025,23.4725,23.639999,21.798901,168249600
19/05/2016,23.66,23.66,23.3925,23.549999,21.715908,121768400
20/05/2016,23.66,23.8575,23.629999,23.805,21.951054,128104000
23/05/2016,23.967501,24.297501,23.9175,24.1075,22.229992,152074400
24/05/2016,24.305,24.522499,24.209999,24.475,22.568869,140560800
25/05/2016,24.6675,24.934999,24.5275,24.905001,22.965382,152675200
26/05/2016,24.92,25.182501,24.66,25.102501,23.147499,225324800
27/05/2016,24.860001,25.1175,24.8125,25.0875,23.133665,145364800
31/05/2016,24.9,25.1,24.705,24.965,23.020706,169228800
01/06/2016,24.754999,24.885,24.5825,24.615,22.697962,116693200
02/06/2016,24.4,24.459999,24.157499,24.43,22.52737,160766400
03/06/2016,24.4475,24.567499,24.362499,24.48,22.573473,114019600
06/06/2016,24.497499,25.4725,24.387501,24.657499,22.737152,93170000
07/06/2016,24.8125,24.967501,24.74,24.7575,22.829369,89638000
08/06/2016,24.754999,24.889999,24.67,24.735001,22.808617,83392400
09/06/2016,24.625,24.997499,24.615,24.9125,22.972294,106405600
10/06/2016,24.6325,24.8375,24.620001,24.7075,22.78326,126851600
13/06/2016,24.672501,24.780001,24.275,24.334999,22.439768,152082000
14/06/2016,24.33,24.620001,24.1875,24.365,22.467438,127727600
15/06/2016,24.455,24.602501,24.2575,24.285,22.393663,117780800
16/06/2016,24.112499,24.4375,24.0175,24.387501,22.48818,125307200
17/06/2016,24.155001,24.1625,23.825001,23.8325,21.976408,244032800
20/06/2016,24,24.1425,23.7575,23.775,21.923384,137647600
21/06/2016,23.735001,24.0875,23.67,23.977501,22.110117,142185600
22/06/2016,24.0625,24.2225,23.8375,23.887501,22.027119,116876400
23/06/2016,23.985001,24.0725,23.8125,24.025,22.153913,128960800
24/06/2016,23.227501,23.665001,23.1625,23.35,21.531483,301245600
27/06/2016,23.25,23.262501,22.875,23.01,21.217964,181958400
28/06/2016,23.225,23.415001,23.035,23.397499,21.575283,161779600
29/06/2016,23.4925,23.637501,23.407499,23.6,21.762014,146124000
30/06/2016,23.610001,23.942499,23.575001,23.9,22.038647,143345600
01/07/2016,23.872499,24.1175,23.8325,23.9725,22.105501,104106000
05/07/2016,23.8475,23.85,23.615,23.747499,21.898024,110820800
06/07/2016,23.65,23.915001,23.592501,23.8825,22.022514,123796400
07/07/2016,23.924999,24.125,23.905001,23.985001,22.117029,100558400
08/07/2016,24.122499,24.2225,24.012501,24.17,22.287619,115648400
11/07/2016,24.1875,24.4125,24.182501,24.245001,22.356783,95179600
12/07/2016,24.2925,24.424999,24.280001,24.355,22.458216,96670000
13/07/2016,24.352501,24.4175,24.209999,24.217501,22.331423,103568800
14/07/2016,24.3475,24.747499,24.33,24.6975,22.77404,155676000
15/07/2016,24.73,24.825001,24.625,24.695,22.771734,120548000
18/07/2016,24.674999,25.032499,24.65,24.9575,23.013796,145975600
19/07/2016,24.889999,25,24.834999,24.967501,23.023008,95119600
20/07/2016,25,25.115,24.934999,24.99,23.043764,105104000
21/07/2016,24.9575,25.25,24.782499,24.8575,22.921574,130808000
22/07/2016,24.815001,24.825001,24.577499,24.665001,22.74407,113254800
25/07/2016,24.5625,24.709999,24.23,24.334999,22.439768,161531600
26/07/2016,24.205,24.4925,24.105,24.1675,22.285316,224959200
27/07/2016,26.067499,26.0875,25.6875,25.737499,23.73304,369379200
28/07/2016,25.7075,26.112499,25.705,26.084999,24.053482,159479200
29/07/2016,26.047501,26.137501,25.92,26.0525,24.023508,110934800
01/08/2016,26.102501,26.5375,26.102501,26.512501,24.447691,152671600
02/08/2016,26.512501,26.5175,26,26.120001,24.085752,135266400
03/08/2016,26.202499,26.459999,26.192499,26.4475,24.387745,120810400
04/08/2016,26.395,26.5,26.32,26.467501,24.538406,109634800
05/08/2016,26.567499,26.9125,26.545,26.870001,24.911568,162213600
08/08/2016,26.879999,27.092501,26.790001,27.092501,25.117855,112148800
09/08/2016,27.057501,27.235001,27.002501,27.202499,25.219831,105260800
10/08/2016,27.1775,27.225,26.940001,27,25.032091,96034000
11/08/2016,27.129999,27.2325,26.9625,26.9825,25.015865,109938000
12/08/2016,26.945,27.110001,26.945,27.045,25.073814,74641600
15/08/2016,27.035,27.385,27.02,27.370001,25.375126,103472800
16/08/2016,27.407499,27.557501,27.3025,27.344999,25.351944,135177600
17/08/2016,27.275,27.342501,27.084999,27.305,25.314859,101424000
18/08/2016,27.307501,27.4,27.254999,27.27,25.282412,87938800
19/08/2016,27.192499,27.422501,27.09,27.34,25.347313,101472400
22/08/2016,27.215,27.275,26.9625,27.127501,25.150295,103280800
23/08/2016,27.147499,27.33,27.1325,27.2125,25.229105,85030800
24/08/2016,27.1425,27.1875,26.92,27.0075,25.039045,94700400
25/08/2016,26.8475,26.969999,26.67,26.8925,24.932428,100344800
26/08/2016,26.852501,26.987499,26.577499,26.735001,24.786407,111065200
29/08/2016,26.655001,26.860001,26.5725,26.705,24.758596,99881200
30/08/2016,26.450001,26.625,26.375,26.5,24.568535,99455600
31/08/2016,26.415001,26.6425,26.41,26.525,24.591717,118649600
01/09/2016,26.535,26.700001,26.405001,26.682501,24.737732,106806000
02/09/2016,26.924999,27,26.705,26.932501,24.969515,107210000
06/09/2016,26.975,27.075001,26.877501,26.924999,24.962559,107521600
07/09/2016,26.9575,27.190001,26.7675,27.09,25.115538,169457200
08/09/2016,26.8125,26.817499,26.309999,26.379999,24.457279,212008000
09/09/2016,26.16,26.43,25.782499,25.782499,23.903332,186228000
12/09/2016,25.6625,26.43,25.6325,26.360001,24.438738,181171200
13/09/2016,26.877501,27.1975,26.809999,26.987499,25.0205,248704800
14/09/2016,27.182501,28.2575,27.15,27.942499,25.905893,443554800
15/09/2016,28.465,28.932501,28.372499,28.8925,26.786655,359934400
16/09/2016,28.780001,29.032499,28.51,28.73,26.635998,319547600
19/09/2016,28.797501,29.045,28.3125,28.395,26.32542,188092000
20/09/2016,28.262501,28.530001,28.127501,28.3925,26.323103,138057200
21/09/2016,28.4625,28.497499,28.110001,28.387501,26.318462,144012800
22/09/2016,28.5875,28.735001,28.5,28.655001,26.566467,124296000
23/09/2016,28.605,28.6975,27.887501,28.1775,26.123768,209924800
26/09/2016,27.91,28.3475,27.887501,28.219999,26.163166,119477600
27/09/2016,28.25,28.295,28.084999,28.272499,26.211845,98429600
28/09/2016,28.422501,28.66,28.3575,28.487499,26.411179,118564400
29/09/2016,28.290001,28.450001,27.950001,28.045,26.000923,143548000
30/09/2016,28.115,28.342501,27.950001,28.262501,26.202576,145516400
03/10/2016,28.1775,28.262501,28.07,28.129999,26.079731,86807200
04/10/2016,28.264999,28.577499,28.157499,28.25,26.190983,118947200
05/10/2016,28.35,28.415001,28.172501,28.262501,26.202576,85812400
06/10/2016,28.424999,28.584999,28.282499,28.4725,26.397268,115117200
07/10/2016,28.577499,28.639999,28.377501,28.514999,26.436666,97433600
10/10/2016,28.754999,29.1875,28.68,29.012501,26.897915,144944000
11/10/2016,29.424999,29.672501,29.049999,29.075001,26.955856,256164000
12/10/2016,29.3375,29.495001,29.1875,29.334999,27.196905,150347200
13/10/2016,29.1975,29.360001,28.93,29.245001,27.113462,140769600
14/10/2016,29.469999,29.5425,29.282499,29.407499,27.264128,142608800
17/10/2016,29.3325,29.459999,29.195,29.387501,27.245575,94499600
18/10/2016,29.545,29.5525,29.362499,29.3675,27.227034,98214000
19/10/2016,29.3125,29.440001,28.450001,29.280001,27.145916,80138400
20/10/2016,29.215,29.344999,29.0825,29.264999,27.132002,96503200
21/10/2016,29.202499,29.227501,29.07,29.15,27.025387,92770800
24/10/2016,29.275,29.434999,29.25,29.4125,27.268755,94154800
25/10/2016,29.487499,29.59,29.327499,29.5625,27.407822,192516000
26/10/2016,28.577499,28.924999,28.327499,28.897499,26.79129,264536800
27/10/2016,28.8475,28.965,28.525,28.620001,26.534019,138248000
28/10/2016,28.467501,28.8025,28.362499,28.43,26.357868,151446800
31/10/2016,28.4125,28.557501,28.299999,28.385,26.316143,105677600
01/11/2016,28.365,28.442499,27.6325,27.872499,25.840998,175303200
02/11/2016,27.85,28.0875,27.807501,27.897499,25.86418,113326800
03/11/2016,27.745001,27.865,27.387501,27.4575,25.586948,107730400
04/11/2016,27.1325,27.5625,27.0275,27.209999,25.3563,123348000
07/11/2016,27.52,27.627501,27.365,27.602501,25.722071,130240000
08/11/2016,27.577499,27.93,27.424999,27.764999,25.873493,97016800
09/11/2016,27.469999,27.83,27.012501,27.719999,25.831568,236705600
10/11/2016,27.772499,27.772499,26.4575,26.9475,25.111683,228538000
11/11/2016,26.780001,27.217501,26.637501,27.1075,25.26079,136575600
14/11/2016,26.9275,26.952499,26.02,26.4275,24.627111,204702000
15/11/2016,26.6425,26.92,26.540001,26.7775,24.953272,129058000
16/11/2016,26.674999,27.557501,26.65,27.497499,25.62422,235362000
17/11/2016,27.452499,27.5875,27.2075,27.487499,25.614901,110528000
18/11/2016,27.43,27.635,27.415001,27.514999,25.640533,113715600
21/11/2016,27.530001,27.997499,27.502501,27.932501,26.029585,117058400
22/11/2016,27.987499,28.105,27.85,27.950001,26.045895,103862000
23/11/2016,27.84,27.877501,27.5825,27.807501,25.913105,109705600
25/11/2016,27.782499,27.967501,27.737499,27.9475,26.043568,45903600
28/11/2016,27.8575,28.1175,27.8475,27.8925,25.992308,108776000
29/11/2016,27.695,28.0075,27.5175,27.865,25.966686,114115200
30/11/2016,27.9,28.049999,27.567499,27.629999,25.74769,144649200
01/12/2016,27.592501,27.735001,27.2575,27.372499,25.507738,148347600
02/12/2016,27.2925,27.522499,27.2125,27.475,25.603252,106112000
05/12/2016,27.5,27.5075,27.0625,27.2775,25.419205,137298000
06/12/2016,27.375,27.59,27.297501,27.487499,25.614901,104782000
07/12/2016,27.315001,27.797501,27.290001,27.7575,25.866507,119994800
08/12/2016,27.715,28.1075,27.65,28.030001,26.120443,108273200
09/12/2016,28.077499,28.674999,28.077499,28.487499,26.546774,137610400
12/12/2016,28.3225,28.75,28.122499,28.325001,26.39535,105497600
13/12/2016,28.459999,28.98,28.4375,28.797501,26.835657,174935200
14/12/2016,28.76,29.049999,28.745001,28.797501,26.835657,136127200
15/12/2016,28.844999,29.182501,28.807501,28.955,26.982426,186098000
16/12/2016,29.1175,29.125,28.9125,28.9925,27.017378,177404400
19/12/2016,28.950001,29.344999,28.9375,29.16,27.173458,111117600
20/12/2016,29.184999,29.375,29.17,29.237499,27.24568,85700000
21/12/2016,29.200001,29.35,29.195,29.264999,27.271305,95132800
22/12/2016,29.0875,29.127501,28.91,29.0725,27.091925,104343600
23/12/2016,28.897499,29.129999,28.897499,29.129999,27.145502,56998000
27/12/2016,29.129999,29.450001,29.122499,29.315001,27.3179,73187600
28/12/2016,29.379999,29.504999,29.049999,29.190001,27.201422,83623600
29/12/2016,29.112499,29.2775,29.1,29.182501,27.194427,60158000
30/12/2016,29.1625,29.299999,28.8575,28.955,26.982426,122345200
03/01/2017,28.950001,29.0825,28.690001,29.0375,27.059303,115127600
04/01/2017,28.9625,29.127501,28.9375,29.004999,27.029026,84472400
05/01/2017,28.98,29.215,28.952499,29.1525,27.166468,88774400
06/01/2017,29.195,29.540001,29.1175,29.477501,27.469332,127007600
09/01/2017,29.487499,29.8575,29.485001,29.747499,27.720936,134247600
10/01/2017,29.692499,29.844999,29.575001,29.7775,27.748894,97848400
11/01/2017,29.684999,29.9825,29.65,29.9375,27.897995,110354400
12/01/2017,29.725,29.825001,29.5525,29.8125,27.781506,108344800
13/01/2017,29.7775,29.905001,29.702499,29.76,27.73259,104447600
17/01/2017,29.584999,30.059999,29.555,30,27.95624,137759200
18/01/2017,30,30.125,29.9275,29.997499,27.953909,94852000
19/01/2017,29.85,30.022499,29.842501,29.945,27.90498,102389200
20/01/2017,30.112499,30.112499,29.932501,30,27.95624,130391600
23/01/2017,30,30.202499,29.942499,30.02,27.974878,88200800
24/01/2017,29.887501,30.025,29.875,29.9925,27.949247,92844000
25/01/2017,30.105,30.525,30.07,30.469999,28.394217,129510400
26/01/2017,30.4175,30.610001,30.4,30.485001,28.408195,105350400
27/01/2017,30.535,30.5875,30.4,30.487499,28.410522,82251600
30/01/2017,30.2325,30.407499,30.165001,30.407499,28.335976,121510000
31/01/2017,30.2875,30.3475,30.155001,30.3375,28.270742,196804000
01/02/2017,31.7575,32.622501,31.752501,32.1875,29.994707,447940000
02/02/2017,31.995001,32.3475,31.945,32.1325,29.943459,134841600
03/02/2017,32.077499,32.297501,32.040001,32.27,30.071594,98029200
06/02/2017,32.282501,32.625,32.224998,32.572498,30.353483,107383600
07/02/2017,32.634998,33.022499,32.612499,32.8825,30.642365,152735200
08/02/2017,32.837502,33.055,32.805,33.009998,30.761175,92016400
09/02/2017,32.912498,33.112499,32.779999,33.105,30.983463,113399600
10/02/2017,33.115002,33.235001,33.012501,33.029999,30.913263,80262000
13/02/2017,33.27,33.455002,33.1875,33.322498,31.187017,92141600
14/02/2017,33.3675,33.772499,33.3125,33.755001,31.59181,132904800
15/02/2017,33.880001,34.067501,33.654999,33.877499,31.706448,142492400
16/02/2017,33.9175,33.974998,33.709999,33.837502,31.66902,90338400
17/02/2017,33.775002,33.9575,33.775002,33.93,31.755589,88792800
21/02/2017,34.057499,34.1875,33.994999,34.174999,31.984894,98028800
22/02/2017,34.107498,34.279999,34.0275,34.2775,32.080822,83347600
23/02/2017,34.345001,34.369999,34.075001,34.1325,31.945105,83152800
24/02/2017,33.977501,34.165001,33.82,34.165001,31.975527,87106400
27/02/2017,34.285,34.360001,34.07,34.232498,32.038704,81029600
28/02/2017,34.27,34.360001,34.174999,34.247501,32.052738,93931600
01/03/2017,34.4725,35.037498,34.400002,34.947498,32.707878,145658400
02/03/2017,35,35.07,34.689999,34.740002,32.51368,104844000
03/03/2017,34.695,34.9575,34.647499,34.945,32.705544,84432400
06/03/2017,34.842499,34.942501,34.650002,34.834999,32.602589,87000000
07/03/2017,34.764999,34.994999,34.697498,34.880001,32.644711,69785200
08/03/2017,34.737499,34.950001,34.705002,34.75,32.523029,74828800
09/03/2017,34.685001,34.697498,34.262501,34.669998,32.448158,88623600
10/03/2017,34.8125,34.84,34.66,34.785,32.555786,78451200
13/03/2017,34.712502,34.857498,34.705002,34.799999,32.569828,69686800
14/03/2017,34.825001,34.912498,34.709999,34.747501,32.520691,61236400
15/03/2017,34.852501,35.1875,34.7575,35.115002,32.864651,102767200
16/03/2017,35.18,35.255001,35.064999,35.172501,32.918461,76928000
17/03/2017,35.25,35.25,34.9725,34.997501,32.754677,175540000
20/03/2017,35.099998,35.375,35.057499,35.365002,33.098629,86168000
21/03/2017,35.5275,35.700001,34.932499,34.959999,32.719578,158119600
22/03/2017,34.962502,35.400002,34.939999,35.355,33.089264,103440800
23/03/2017,35.314999,35.395,35.1525,35.23,32.972271,81385200
24/03/2017,35.375,35.435001,35.087502,35.16,32.906776,89582400
27/03/2017,34.8475,35.305,34.654999,35.220001,32.962925,94300400
28/03/2017,35.227501,36.009998,35.154999,35.950001,33.646145,133499200
29/03/2017,35.919998,36.122501,35.797501,36.029999,33.721004,116760000
30/03/2017,36.047501,36.125,35.875,35.982498,33.676556,84829200
31/03/2017,35.93,36.067501,35.752499,35.915001,33.613384,78646800
03/04/2017,35.927502,36.029999,35.762501,35.924999,33.622734,79942800
04/04/2017,35.8125,36.2225,35.7925,36.192501,33.8731,79565600
05/04/2017,36.055,36.365002,35.952499,36.005001,33.697601,110871600
06/04/2017,36.072498,36.130001,35.862499,35.915001,33.613384,84596000
07/04/2017,35.932499,36.044998,35.817501,35.834999,33.538506,66688800
10/04/2017,35.900002,35.970001,35.724998,35.7925,33.498726,75733600
11/04/2017,35.735001,35.837502,35.014999,35.407501,33.138401,121517600
12/04/2017,35.400002,35.537498,35.252499,35.450001,33.178181,81400000
